Commodity,Market,State,Date,Modal_Price,Min_Price,Max_Price,Arrival_Tons,Unit
Rubber,Kottayam Rubber Board,Kerala,2026-08-12,17342,16475,18209,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-13,17392,16522,18262,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-14,17354,16486,18222,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-15,17317,16451,18183,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-16,17366,16498,18234,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-17,17156,16298,18014,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-18,17730,16844,18616,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-19,17604,16724,18484,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-20,17655,16772,18538,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-21,17617,16736,18498,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-22,17580,16701,18459,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-23,17630,16748,18512,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-24,17418,16547,18289,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-25,17468,16595,18341,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-26,17343,16476,18210,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-27,17393,16523,18263,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-28,17355,16487,18223,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-29,17318,16452,18184,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-30,17367,16499,18235,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-31,17157,16299,18015,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-01,17731,16844,18618,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-02,17605,16725,18485,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-03,17656,16773,18539,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-04,17618,16737,18499,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-05,17581,16702,18460,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-06,17631,16749,18513,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-07,17419,16548,18290,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-08,17469,16596,18342,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-09,17344,16477,18211,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-10,17394,16524,18264,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-11,17357,16489,18225,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-12,17319,16453,18185,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-13,17368,16500,18236,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-09-14,17500,16625,18375,71,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-16,6436,6050,6822,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-17,6390,6007,6773,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-18,6409,6024,6794,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-19,6395,6011,6779,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-20,6381,5998,6764,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-21,6399,6015,6783,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-22,6322,5943,6701,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-23,6533,6141,6925,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-24,6487,6098,6876,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-25,6506,6116,6896,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-26,6492,6102,6882,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-27,6478,6089,6867,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-28,6497,6107,6887,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-29,6418,6033,6803,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-06-30,6437,6051,6823,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-01,6391,6008,6774,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-02,6409,6024,6794,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-03,6395,6011,6779,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-04,6382,5999,6765,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-05,6400,6016,6784,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-06,6322,5943,6701,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-07,6534,6142,6926,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-08,6487,6098,6876,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-09,6506,6116,6896,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-10,6492,6102,6882,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-11,6479,6090,6868,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-12,6497,6107,6887,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-13,6419,6034,6804,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-14,6437,6051,6823,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-15,6391,6008,6774,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-16,6410,6025,6795,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-17,6396,6012,6780,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-18,6382,5999,6765,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-19,6400,6016,6784,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-20,6323,5944,6702,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-21,6534,6142,6926,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-22,6488,6099,6877,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-23,6507,6117,6897,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-24,6493,6103,6883,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-25,6479,6090,6868,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-26,6498,6108,6888,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-27,6419,6034,6804,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-28,6438,6052,6824,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-29,6392,6008,6776,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-30,6410,6025,6795,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-07-31,6397,6013,6781,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-01,6383,6000,6766,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-02,6401,6017,6785,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-03,6323,5944,6702,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-04,6535,6143,6927,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-05,6489,6100,6878,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-06,6507,6117,6897,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-07,6494,6104,6884,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-08,6480,6091,6869,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-09,6498,6108,6888,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-10,6420,6035,6805,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-11,6438,6052,6824,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-12,6393,6009,6777,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-13,6411,6026,6796,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-14,6397,6013,6781,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-15,6383,6000,6766,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-16,6401,6017,6785,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-17,6324,5945,6703,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-18,6535,6143,6927,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-19,6489,6100,6878,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-20,6508,6118,6898,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-21,6494,6104,6884,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-22,6480,6091,6869,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-23,6499,6109,6889,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-24,6420,6035,6805,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-25,6439,6053,6825,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-26,6393,6009,6777,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-27,6411,6026,6796,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-28,6398,6014,6782,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-29,6384,6001,6767,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-30,6402,6018,6786,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-08-31,6325,5946,6704,167,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-01,6536,6144,6928,127,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-02,6490,6101,6879,159,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-03,6508,6118,6898,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-04,6495,6105,6885,128,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-05,6481,6092,6870,129,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-06,6499,6109,6889,45,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-07,6421,6036,6806,162,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-08,6440,6054,6826,131,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-09,6394,6010,6778,164,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-10,6412,6027,6797,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-11,6398,6014,6782,132,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-12,6384,6001,6767,133,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-13,6402,6018,6786,47,Quintal
Groundnut,Gondal Mandi,Gujarat,2026-09-14,6450,6063,6837,167,Quintal
